,salary,jobcity,gender,10percentage,10board,12percentage,12board,collegetier,degree,specialization,collegegpa,collegecitytier,collegestate,Tenure,Join_age,designations,Personality_ts
2566,335000,Pune,m,70.76,State,70.33,State,2,Bachelors,ECE,63.5,1,Maharashtra,1,21,executive,0.41886
2567,315000,Noida,m,57.5,State,59.2,State,2,Bachelors,CSE,74.28,0,Uttar Pradesh,1,22,developer,0.7209
2568,180000,Bangalore,m,52.0,State,56.0,State,2,Bachelors,CSE,70.0,0,Madhya Pradesh,1,24,engineer,-0.12482
2569,220000,Coimbatore,m,68.67,n/a,59.66,n/a,2,Masters,CSE,66.0,0,Tamil Nadu,3,24,analyst,-2.219774
2570,145000,Baddi HP,m,78.8,State,65.4,State,2,Bachelors,EEE,64.9,0,Uttar Pradesh,1,23,engineer,0.43246
2571,330000,Bangalore,f,90.0,State,94.0,State,2,Bachelors,CE,86.0,0,Andhra Pradesh,1,22,analyst,0.035020000000000016
2572,280000,Bangalore,m,71.0,State,83.0,State,2,Bachelors,ECE,58.0,1,Telangana,2,23,analyst,-0.7562
2573,310000,Pune,m,82.0,State,62.7,State,2,Bachelors,ECE,71.3,0,Orissa,2,22,engineer,-0.11008
2574,130000,Nagari,m,85.0,State,60.5,State,2,Bachelors,EEE,63.1,0,Tamil Nadu,2,26,engineer,-0.35888000000000003
2575,300000,Kolkata,m,64.4,State,53.0,State,2,Masters,CSE,71.0,1,West Bengal,2,24,engineer,-0.019979999999999987
2576,115000,Noida,m,87.0,State,70.0,State,2,Bachelors,CSE,69.9,0,Uttar Pradesh,1,21,developer,-0.07362
2577,350000,Bangalore,m,85.17,State,77.77,State,1,Bachelors,CSE,64.1,0,Assam,2,23,engineer,0.54136
2578,120000,Gurgaon,m,68.6,State,63.4,State,2,Bachelors,CSE,67.0,1,Tamil Nadu,0,23,others,0.05361999999999999
2579,325000,,f,82.0,State,65.0,State,2,Bachelors,ECE,79.0,0,West Bengal,0,23,engineer,0.78732
2580,360000,Pune,m,80.2,State,74.8,State,2,Bachelors,ECE,78.16,0,Madhya Pradesh,1,24,engineer,-0.33033999999999997
2581,85000,Noida,m,71.0,State,74.0,State,2,Bachelors,CSE,65.38,0,Uttar Pradesh,1,23,developer,-0.10103999999999998
2582,300000,Mysore,f,89.5,State,91.0,State,2,Bachelors,CSE,73.6,0,Andhra Pradesh,0,23,engineer,0.36171999999999993
2583,110000,Nalagarh,m,74.18,State,73.0,State,2,Bachelors,ECE,71.19,0,Punjab,0,23,others,-0.41023999999999977
2584,250000,Chennai,m,82.8,State,78.25,State,2,Bachelors,ECE,69.0,0,Tamil Nadu,1,21,engineer,0.37860000000000005
2585,200000,Noida,f,89.2,State,79.6,State,2,Bachelors,ECE,70.0,0,Uttarakhand,1,24,engineer,0.08266000000000004
2586,100000,Mumbai,f,88.64,State,61.92,State,2,Bachelors,EEE,74.83,1,Karnataka,0,23,engineer,0.27508
2587,505000,Mangalore,m,55.0,n/a,69.0,n/a,2,Masters,CSE,75.0,0,Karnataka,3,24,senior,0.52016
2588,200000,Coimbatore,m,92.0,State,89.0,State,2,Bachelors,ME,78.0,0,Tamil Nadu,1,22,engineer,-0.28434000000000004
2589,155000,Kolkata,f,68.25,State,61.0,State,2,Bachelors,ECE,73.95,1,West Bengal,1,24,engineer,0.38274
2590,100000,"Mettur, Tamil Nadu ",m,90.5,State,94.9,State,2,Bachelors,ME,78.25,0,Tamil Nadu,1,24,engineer,-0.18028000000000002
2591,180000,Chennai,m,76.0,State,74.0,State,2,Bachelors,CE,77.0,0,Tamil Nadu,1,22,others,-0.5836
2592,100000,Agra,m,73.0,State,68.16,State,2,Bachelors,CSE,66.26,0,Uttar Pradesh,1,24,others,-0.73116
2593,180000,bengaluru,m,66.0,State,65.0,State,2,Bachelors,ECE,57.0,0,Maharashtra,1,23,engineer,-1.0303
2594,850000,Durgapur,m,89.4,State,91.3,State,1,Bachelors,ME,78.2,0,Jharkhand,5,25,manager,-0.04422
2595,470000,Hyderabad,m,88.0,n/a,78.0,n/a,2,Bachelors,CSE,80.0,0,Orissa,3,21,engineer,0.01018599999999799
2596,610000,Hyderabad,m,86.0,State,81.6,State,2,Bachelors,CSE,60.0,1,Rajasthan,1,24,engineer,0.22413999999999995
2597,200000,,m,69.0,State,87.2,State,2,Bachelors,ECE,61.0,0,Andhra Pradesh,2,22,engineer,-1.03042
2598,120000,pondi,m,68.0,State,75.0,State,2,Bachelors,CSE,68.9,0,Union Territory,2,22,engineer,0.09568000000000003
2599,440000,Pune,m,68.6,State,65.6,State,2,Masters,CSE,69.71,0,Punjab,4,24,engineer,0.14166
2600,180000,Greater Noida,m,78.2,State,63.6,State,2,Bachelors,CSE,69.43,0,Uttar Pradesh,1,23,executive,0.18769999999999998
2601,200000,Noida,m,71.04,State,81.33,State,2,Bachelors,CSE,74.04,0,Uttar Pradesh,1,22,engineer,1.00734
2602,150000,Greater Noida,m,58.0,State,47.2,State,2,Masters,CSE,75.0,0,Uttar Pradesh,2,22,engineer,0.7953
2603,120000,Noida,m,68.0,State,67.0,State,2,Bachelors,ECE,61.72,0,Uttar Pradesh,0,24,others,-0.05107999999999999
2604,845000,Mumbai,m,75.46,State,53.83,State,1,Bachelors,CSE,56.64,1,Maharashtra,5,22,others,0.39804
2605,390000,Bangalore,m,77.0,State,62.0,State,2,Bachelors,CSE,63.5,0,Uttarakhand,4,22,analyst,0.49119999999999997
2606,300000,Bangalore,m,64.43,State,47.83,State,2,Masters,CSE,78.83,1,Karnataka,3,28,engineer,-0.4575600000000001
2607,200000,Ghaziabad,f,76.4,State,65.5,State,2,Bachelors,ECE,59.94,0,Uttar Pradesh,2,23,engineer,1.0828659999999999
2608,180000,,m,57.0,State,58.0,State,2,Masters,CSE,74.8,0,Uttar Pradesh,1,27,developer,-0.25128
2609,150000,Bangalore,m,82.24,State,62.5,State,2,Masters,CSE,73.1,0,Tamil Nadu,1,21,engineer,0.22216
2610,300000,Chennai,m,90.06,State,92.75,State,2,Bachelors,EEE,79.95,0,Tamil Nadu,1,22,engineer,0.83334
2611,240000,New Delhi,m,85.2,State,74.6,State,1,Bachelors,CSE,65.65,1,Delhi,1,22,associate,-0.0015139999999997822
2612,120000,,f,75.0,State,67.0,State,2,Bachelors,CSE,67.0,1,Telangana,1,21,designer,0.39841999999999994
2613,150000,New Delhi,m,65.16,State,63.0,State,2,Bachelors,ECE,62.02,0,Uttar Pradesh,1,25,engineer,-0.10484000000000004
2614,400000,,m,83.6,State,74.8,State,2,Bachelors,CSE,88.6,1,Tamil Nadu,2,23,associate,-0.32681400000000005
2615,360000,Bangalore,m,64.0,n/a,53.0,n/a,2,Bachelors,CSE,74.5,0,West Bengal,2,22,engineer,0.81286
2616,80000,Kolkata,f,67.12,State,56.8,State,2,Bachelors,ECE,72.8,1,West Bengal,1,25,engineer,0.56926
2617,430000,Bangalore,m,87.2,State,79.8,State,2,Bachelors,CSE,82.6,0,Tamil Nadu,2,23,engineer,-0.8144
2618,95000,Nagpur ,f,87.0,State,78.0,State,2,Bachelors,CSE,71.5,0,Maharashtra,1,21,developer,-0.562
2619,325000,Pune,m,92.0,State,88.8,State,2,Bachelors,CSE,73.0,0,Uttarakhand,1,23,engineer,-0.03413999999999999
2620,300000,Chennai,m,86.5,State,69.16,n/a,2,Bachelors,ECE,67.81,1,Telangana,1,22,analyst,0.9802200000000001
2621,570000,Chennai,m,77.4,n/a,81.6,n/a,2,Bachelors,CSE,62.0,0,Andhra Pradesh,4,22,engineer,0.22411999999999996
2622,180000,Surat,m,75.85,State,77.2,State,2,Bachelors,CSE,80.0,1,Gujarat,1,22,developer,0.37313999999999997
2623,450000,Mumbai,m,74.0,n/a,66.0,n/a,2,Bachelors,CSE,80.07,0,Karnataka,3,22,engineer,0.38962
2624,120000,Jamshedpur,m,80.2,State,63.44,State,2,Bachelors,CSE,74.0,0,Orissa,1,22,engineer,0.28034
2625,130000,Kurnool,m,78.0,State,83.7,State,2,Bachelors,EEE,61.35,0,Andhra Pradesh,1,23,engineer,0.56498
2626,400000,pune,m,75.2,State,71.2,State,2,Bachelors,ECE,56.0,1,Maharashtra,3,22,engineer,0.05915999999999999
2627,35000,Noida,m,88.0,State,80.4,State,2,Bachelors,CSE,87.65,0,West Bengal,3,23,engineer,-0.10459999999999998
2628,200000,Bangalore,f,75.0,State,74.0,State,2,Bachelors,ECE,88.0,1,Tamil Nadu,1,24,others,0.02871999999999999
2629,240000,Kolkata,m,76.7,State,85.5,State,2,Bachelors,CSE,81.0,1,West Bengal,1,23,engineer,-0.43599999999999994
2630,355000,Gurgaon ,f,88.8,State,78.4,State,2,Bachelors,other,80.0,0,Uttar Pradesh,3,23,engineer,0.23598
2631,320000,Mumbai,f,90.4,n/a,87.05,n/a,2,Bachelors,ECE,75.25,0,Maharashtra,2,23,developer,-1.103914
2632,460000,Bangalore,m,87.81,n/a,92.08,n/a,2,Bachelors,CSE,84.5,0,Tamil Nadu,3,21,engineer,-0.24259400000000003
2633,230000,chennai,m,63.0,State,60.0,State,2,Bachelors,ECE,67.8,0,Tamil Nadu,1,22,engineer,-0.45065999999999995
2634,300000,Hyderabad,m,86.0,State,85.4,State,2,Bachelors,EEE,75.3,1,Telangana,0,21,developer,-0.011720000000000008
2635,430000,Pune,m,83.0,State,82.5,State,2,Bachelors,CSE,69.1,0,Madhya Pradesh,4,23,engineer,-0.18744
2636,325000,Chennai,m,74.2,State,61.0,State,2,Bachelors,CSE,71.0,0,Uttar Pradesh,1,23,engineer,0.19588
2637,240000,Noida,m,78.93,State,70.8,State,2,Bachelors,ECE,65.0,0,Uttar Pradesh,2,21,engineer,-0.09191999999999978
2638,115000,,m,76.0,State,70.0,State,2,Bachelors,EEE,76.0,1,West Bengal,1,23,engineer,0.5285799999999999
2639,125000,Kolkata,m,70.0,State,82.0,State,2,Bachelors,EEE,82.1,1,West Bengal,0,24,engineer,0.45538
2640,700000,Bangalore,m,91.0,State,95.0,State,2,Bachelors,CSE,74.5,0,Tamil Nadu,3,24,analyst,-0.38093999999999995
2641,100000,kolhapur,f,76.93,n/a,79.5,n/a,2,Bachelors,CSE,63.25,0,Maharashtra,2,22,developer,-0.09832
2642,300000,Madurai ,f,88.6,State,90.67,State,2,Bachelors,ECE,86.77,0,Tamil Nadu,1,22,engineer,0.33268
2643,225000,chennai,m,76.0,State,79.9,State,2,Bachelors,CSE,74.0,1,Tamil Nadu,2,22,consultant,0.37476000000000004
2644,145000,Noida,f,82.0,State,76.6,State,2,Bachelors,ECE,82.0,0,Punjab,1,22,engineer,0.022299999999999997
2645,570000,Bangalore,m,78.2,State,86.8,State,2,Bachelors,ECE,70.0,0,Andhra Pradesh,1,22,engineer,0.31267999999999996
2646,350000,Bangalore,m,94.0,State,84.0,State,2,Bachelors,CSE,80.0,0,Tamil Nadu,1,21,developer,0.30638
2647,555000,Chennai,m,84.67,State,95.9,State,2,Bachelors,ECE,74.69,0,Andhra Pradesh,4,23,engineer,-0.11571999999999998
2648,175000,Coimbatore,f,88.0,State,83.0,State,2,Bachelors,CSE,85.5,0,Tamil Nadu,2,22,developer,-0.13472
2649,100000,Jaipur,m,58.0,State,62.0,State,2,Bachelors,CSE,62.0,0,Rajasthan,1,22,executive,0.49605999999999995
2650,300000,Noida,f,88.8,State,80.0,State,2,Bachelors,CSE,76.0,1,Rajasthan,1,21,engineer,-0.37202
2651,215000,Bhubaneswar,m,86.0,State,68.69,State,2,Bachelors,CSE,82.5,0,Orissa,1,22,manager,-0.07952
2652,180000,Bangalore,m,65.5,State,69.5,State,2,Bachelors,CSE,56.7,1,Karnataka,1,22,engineer,0.0919200000000002
2653,485000,noida,m,92.3,State,95.0,State,2,Bachelors,ECE,80.0,0,Andhra Pradesh,2,21,engineer,0.40485999999999994
2654,430000,Hyderabad,m,81.0,State,63.0,State,2,Bachelors,ECE,74.44,0,Orissa,2,22,engineer,0.48654599999999804
2655,85000,Pune,m,50.66,State,55.33,State,2,Masters,CSE,57.92,1,Maharashtra,1,25,engineer,0.42316000000000004
2656,180000,Noida,m,71.3,State,63.8,State,2,Masters,CSE,79.6,0,Jharkhand,0,23,trainee,-0.39528
2657,325000,trivandrum,m,75.4,State,75.2,State,2,Bachelors,ECE,74.41,0,Orissa,1,23,engineer,0.38876
2658,390000,Pune,f,87.6,n/a,89.67,n/a,2,Bachelors,ECE,71.3,0,Maharashtra,2,22,manager,0.49402599999999974
2659,310000,,m,61.83,State,62.8,State,1,Bachelors,CSE,64.14,0,Uttar Pradesh,3,22,others,0.39976
2660,360000,,m,60.14,State,63.77,State,1,Masters,other,74.33,0,Chhattisgarh,1,27,others,0.61104
2661,150000,Bangalore,f,76.0,State,77.0,State,2,Bachelors,CSE,73.0,0,Uttar Pradesh,1,22,engineer,0.41348
2662,470000,Kolkata,m,77.38,State,75.0,State,2,Bachelors,CSE,8.88,1,West Bengal,4,21,engineer,-0.8387
2663,145000,Bhubaneswar,m,67.0,State,58.0,State,2,Bachelors,CSE,84.0,0,Orissa,1,23,engineer,0.41348
2664,325000,Chandigarh,m,89.0,State,85.2,State,2,Bachelors,ME,68.76,0,Uttar Pradesh,1,23,engineer,-0.07801999999999998
2665,455000,Bangalore,m,60.0,State,88.0,State,2,Bachelors,ECE,69.0,0,Andhra Pradesh,3,22,engineer,0.112805999999998
2666,200000,Hyderabad,m,80.0,State,74.53,State,2,Bachelors,EEE,68.0,1,Telangana,1,21,others,0.12853999999999996
2667,130000,GREATER NOIDA,m,70.33,State,72.0,State,2,Bachelors,EEE,67.46,0,Uttar Pradesh,3,21,others,0.58934
2668,400000,Bangalore,m,65.0,State,76.6,State,2,Bachelors,CSE,72.0,0,Uttar Pradesh,3,24,engineer,-0.15199999999999997
2669,660000,,m,63.16,State,60.6,State,2,Bachelors,other,66.0,0,Uttar Pradesh,4,22,manager,-1.01684
2670,200000,chennai,m,66.15,State,69.0,State,2,Bachelors,CSE,70.0,1,Tamil Nadu,4,21,others,-0.9706199999999999
2671,200000,Noida,m,64.2,State,64.0,State,2,Bachelors,EIE,67.7,0,Uttar Pradesh,1,22,executive,-0.31206
2672,315000,Pune,m,77.8,State,78.0,State,2,Bachelors,ECE,76.0,0,Haryana,1,24,engineer,-0.5862599999999999
2673,400000,gurgaon,m,77.8,State,69.0,State,2,Bachelors,EEE,71.7,0,Punjab,1,21,engineer,0.2133
2674,240000,,m,53.6,State,61.2,State,2,Bachelors,ECE,65.24,0,Uttar Pradesh,1,24,engineer,0.50512
2675,350000,Navi Mumbai,m,80.0,State,76.4,State,2,Bachelors,ECE,72.8,0,Rajasthan,2,22,engineer,0.19238
2676,325000,,m,76.6,State,72.8,State,2,Bachelors,CSE,76.0,0,Haryana,1,22,developer,-1.27378
2677,205000,Hyderabad,m,85.0,State,76.7,State,2,Bachelors,ME,67.66,0,Andhra Pradesh,1,21,executive,0.26282000000000005
2678,480000,Mumbai,m,91.0,n/a,79.0,n/a,2,Bachelors,CSE,76.4,1,West Bengal,3,21,engineer,-0.364734
2679,335000,Chennai,m,83.69,State,77.83,State,2,Bachelors,ECE,60.5,1,Maharashtra,1,23,developer,-0.5655
2680,100000,New Delhi,f,89.6,State,74.6,State,2,Bachelors,ECE,71.2,0,Uttar Pradesh,1,21,developer,-0.41133999999999993
2681,105000,new delhi,m,57.0,State,65.8,State,2,Bachelors,ECE,65.23,0,Uttar Pradesh,1,22,engineer,0.30232
2682,400000,Chennai,m,81.0,State,78.0,State,2,Bachelors,ECE,73.0,1,Tamil Nadu,5,21,analyst,0.07321999999999997
2683,120000,Jodhpur,m,80.04,State,56.04,State,2,Bachelors,CSE,60.48,0,Rajasthan,1,21,others,0.55284
2684,325000,Noida,m,85.6,State,85.2,State,1,Bachelors,CSE,74.7,1,Delhi,2,22,engineer,-0.7873
2685,100000,Jaipur,f,78.3,State,74.0,State,2,Bachelors,CSE,70.1,1,Rajasthan,1,21,analyst,-0.025039999999999986
2686,360000,Hyderabad,f,93.0,State,94.6,State,2,Bachelors,ECE,78.15,1,Telangana,2,23,developer,0.37639999999999996
2687,205000,pune,m,78.86,n/a,68.83,n/a,2,Bachelors,ECE,57.54,1,Maharashtra,3,22,others,-0.60198
2688,320000,,f,90.0,State,91.8,State,2,Bachelors,ECE,75.0,0,Kerala,1,23,analyst,0.21692000000000006
2689,100000,kolkata,m,72.0,State,73.0,State,2,Bachelors,EEE,70.6,0,West Bengal,0,23,developer,-0.4696999999999999
2690,180000,Ahmedabad,m,79.2,State,73.2,State,2,Bachelors,CE,78.3,0,Madhya Pradesh,1,22,engineer,-0.95802
2691,820000,New Delhi,m,81.2,State,87.6,State,1,Masters,CSE,8.89,0,Karnataka,1,24,engineer,-0.3593999999999998
2692,315000,Pune,m,76.0,State,75.0,State,2,Bachelors,CSE,65.48,0,Uttar Pradesh,2,23,engineer,0.49817999999999996
2694,180000,noida,m,66.0,State,68.0,State,2,Bachelors,ME,69.7,0,Uttarakhand,1,23,engineer,0.0969600000000001
2695,250000,Mangalore,f,75.0,State,81.0,State,2,Bachelors,CSE,67.0,0,Karnataka,0,23,trainee,-0.059699999999999996
2696,120000,Ghaziabad,m,62.8,State,60.0,State,2,Bachelors,CSE,70.26,0,Uttar Pradesh,1,23,engineer,0.11928000000000001
2697,325000,New Delhi,m,78.0,State,81.4,State,2,Bachelors,ECE,63.1,0,Haryana,2,22,analyst,0.8210000000000001
2698,350000,Noida,f,90.0,State,84.0,State,2,Bachelors,CSE,72.48,0,Uttar Pradesh,2,21,developer,1.12946
2699,205000,Noida,m,53.0,State,54.0,State,2,Masters,CSE,61.0,0,Uttar Pradesh,1,25,others,0.041739999999999944
2700,205000,Ghaziabad,f,66.0,State,68.0,State,2,Bachelors,CSE,71.0,0,Uttar Pradesh,2,22,manager,0.80102
2701,120000,delhi,m,61.0,State,63.8,State,1,Masters,CSE,67.0,0,Karnataka,0,27,developer,-0.41209999999999997
2702,120000,,f,67.06,State,70.67,State,2,Bachelors,CSE,55.5,1,Maharashtra,1,23,engineer,0.22752
2703,500000,Chennai,m,94.0,State,89.7,State,2,Bachelors,CSE,94.0,1,Tamil Nadu,1,21,engineer,0.22464
2704,480000,Bangalore,m,82.24,State,78.0,State,2,Bachelors,CSE,68.0,1,Karnataka,4,23,engineer,0.32792000000000004
2705,240000,Bhilai,f,87.2,State,69.16,State,2,Bachelors,CSE,76.61,1,Karnataka,1,23,developer,0.6923199999999999
2706,400000,,m,76.0,State,77.0,State,1,Masters,CSE,83.0,0,Karnataka,2,25,engineer,0.20309999999999997
2707,300000,Noida,m,82.6,State,70.0,State,2,Bachelors,ECE,73.4,0,Uttar Pradesh,1,22,others,0.06988000000000001
2708,180000,,m,91.0,State,75.0,State,2,Bachelors,ME,67.77,0,Punjab,0,23,designer,0.12923999999999997
2709,120000,gurgaon,f,65.0,State,69.0,State,2,Bachelors,ECE,63.0,0,Haryana,1,24,developer,-1.1186200000000002
2710,110000,,f,80.0,State,60.0,State,2,Masters,CSE,68.0,1,Telangana,1,25,developer,0.9615400000000001
2711,240000,Hyderabad,m,89.0,State,94.1,State,2,Bachelors,ECE,66.02,0,Telangana,2,24,developer,-0.22474
2712,450000,Hyderabad,f,74.0,State,65.1,State,2,Masters,CSE,88.0,0,Andhra Pradesh,2,25,analyst,0.32178
2713,330000,Noida,f,65.0,State,61.0,State,2,Bachelors,CSE,77.0,0,Haryana,2,23,analyst,-0.76184
2714,345000,Bangalore,m,81.6,State,85.4,State,2,Bachelors,CSE,63.79,0,Andhra Pradesh,2,21,engineer,-1.6682599999999996
2715,500000,Hyderabad,m,83.0,State,87.3,State,2,Bachelors,EEE,71.67,0,Andhra Pradesh,4,21,engineer,0.07732000000000006
2716,140000,Bangalore,m,73.0,State,67.0,State,2,Bachelors,CSE,60.0,1,Karnataka,1,26,analyst,0.8050799999999999
2717,240000,Bangalore,m,65.85,State,56.22,State,2,Bachelors,CSE,58.7,1,Maharashtra,1,24,associate,1.3182800000000001
2718,120000,Bangalore,m,75.0,State,49.0,State,2,Bachelors,CSE,60.96,1,Karnataka,1,23,developer,0.0044399999999999995
2719,100000,Bhubneshwar,m,90.2,State,72.8,State,2,Bachelors,CSE,74.0,0,Orissa,1,23,developer,0.32072
2720,500000,Chennai,m,88.8,n/a,96.5,n/a,2,Bachelors,EEE,81.0,0,Tamil Nadu,3,21,engineer,0.290666
2721,315000,Hyderabad,m,85.33,State,94.5,State,2,Bachelors,ME,81.2,0,Andhra Pradesh,1,21,trainee,0.52002
2722,305000,bangalore,f,94.24,State,91.0,State,2,Bachelors,CSE,82.3,0,Karnataka,2,23,engineer,-0.36576
2723,300000,,m,91.0,State,83.0,State,2,Bachelors,CSE,80.0,0,Rajasthan,1,22,engineer,0.23702000000000006
2724,300000,Banglore,m,69.85,State,64.6,State,2,Bachelors,EEE,79.6,1,Karnataka,1,24,engineer,-0.88638
2725,375000,Hyderabad,f,87.5,State,95.0,State,2,Bachelors,ECE,80.37,1,Telangana,2,21,engineer,-0.21664
2726,195000,,m,84.4,State,76.6,State,2,Bachelors,CSE,71.94,0,Uttar Pradesh,1,23,others,-0.06739400000000001
2727,180000, Pune,m,70.0,State,68.67,State,2,Bachelors,ME,56.36,0,Maharashtra,3,21,engineer,0.9504199999999999
2728,110000,Gurgaon,m,74.0,State,63.0,State,2,Bachelors,CSE,72.0,0,Haryana,0,23,engineer,-0.39028
2729,180000,Noida,m,81.2,State,62.0,State,2,Bachelors,CSE,73.0,0,Orissa,2,22,developer,-1.0646200000000001
2730,225000,Bangalore,f,63.8,State,69.6,State,2,Bachelors,ECE,81.0,0,West Bengal,0,22,engineer,0.9597999999999999
2731,120000,Pune,m,74.3,State,73.4,State,2,Bachelors,CSE,79.7,0,Uttar Pradesh,1,21,engineer,-0.5452
2732,400000,Thiruvananthapuram,f,92.0,n/a,81.0,n/a,2,Bachelors,CSE,77.45,1,Tamil Nadu,2,22,others,-0.07412000000000003
2733,300000,hderabad,m,88.6,State,89.4,State,2,Bachelors,EEE,79.18,0,Telangana,1,22,analyst,0.16391999999999998
2734,310000,Pune,m,79.2,State,76.6,State,2,Bachelors,ECE,67.6,1,Karnataka,2,22,engineer,0.14342000000000002
2735,275000,Hyderabad,f,81.6,State,96.4,State,2,Bachelors,CSE,80.36,0,Andhra Pradesh,2,21,developer,0.35424000000000005
2736,200000,Bilaspur,m,86.0,State,76.6,State,1,Bachelors,CSE,67.0,0,Chhattisgarh,2,22,developer,-0.27004
2737,310000,Hyderabad,f,82.3,State,96.6,State,2,Bachelors,ECE,83.0,1,Telangana,2,23,analyst,0.47972600000000015
2738,210000,,f,79.6,State,67.6,State,2,Bachelors,CSE,71.2,0,Uttar Pradesh,2,22,manager,0.5065999999999999
2739,220000,Hyderabad,m,75.77,State,70.8,State,2,Bachelors,CSE,70.5,1,Telangana,1,24,engineer,0.25433999999999996
2740,240000,Pune,m,66.0,State,62.0,State,2,Masters,CSE,71.0,1,Maharashtra,1,24,engineer,0.31614
2741,150000,KOTA,m,59.0,State,61.0,State,2,Bachelors,CSE,71.0,0,Uttar Pradesh,0,24,others,0.010060000000000013
2742,250000,Chennai,m,78.0,n/a,79.0,n/a,2,Bachelors,EEE,60.0,1,Tamil Nadu,4,21,engineer,-0.8500399999999999
2743,225000,Chennai,m,74.3,State,71.25,State,2,Bachelors,ECE,67.0,1,Tamil Nadu,1,22,others,0.14936
2744,440000,Noida,m,77.4,State,77.2,State,2,Bachelors,ECE,71.0,0,Uttar Pradesh,1,23,engineer,0.18068
2745,305000,Chennai,f,94.5,State,91.0,State,2,Bachelors,ECE,75.24,0,Punjab,1,22,analyst,0.15062000000000003
2746,330000,Pune,m,71.83,State,65.0,State,2,Bachelors,CSE,62.72,1,Maharashtra,2,26,engineer,0.009799999999999986
2747,750000,Bangalore,m,66.5,State,64.4,State,2,Bachelors,CSE,74.8,0,Uttar Pradesh,4,23,others,0.1772
2748,185000,Chennai,m,72.0,State,65.0,State,2,Bachelors,CSE,65.3,1,Tamil Nadu,2,23,others,0.27118000000000003
2749,300000,Vijayawada,f,91.1,State,90.0,State,2,Bachelors,CSE,76.29,0,Andhra Pradesh,1,22,developer,-0.53888
2750,365000,Kolkata,f,70.0,State,69.0,State,2,Bachelors,ECE,76.11,0,Uttarakhand,2,24,engineer,0.21061999999999997
2751,500000,Banglore,m,87.0,State,92.0,State,2,Bachelors,ECE,78.0,0,Uttar Pradesh,2,21,developer,-0.12503999999999998
2752,135000,New Delhi,m,60.14,State,66.0,State,2,Bachelors,CSE,67.0,0,Uttar Pradesh,1,25,engineer,-0.32520000000000004
2753,250000,,m,78.8,State,64.8,State,2,Bachelors,CSE,58.33,1,Maharashtra,3,25,engineer,-0.41891999999999996
2754,120000,chennai,f,75.0,n/a,73.0,n/a,2,Bachelors,ECE,70.0,1,Tamil Nadu,1,21,manager,0.018460000000000015
2755,370000,Pune,m,91.52,State,81.0,State,2,Bachelors,CSE,76.7,0,Karnataka,2,22,engineer,-0.5146599999999999
2756,250000,Bangalore,m,90.08,State,83.62,State,2,Bachelors,ECE,62.71,0,Karnataka,1,22,engineer,0.34334
2757,350000,Nashik,m,90.6,State,74.4,State,2,Bachelors,ME,73.0,0,Punjab,0,21,others,-0.43198
2758,140000,Noida,f,81.7,State,77.4,State,2,Bachelors,CSE,60.0,0,Haryana,1,23,engineer,0.10577999999999999
2759,145000,Hyderabad,f,80.0,State,91.7,State,2,Bachelors,ECE,69.3,0,Andhra Pradesh,1,21,developer,-0.010959999999999992
2760,415000,,m,76.0,State,79.0,State,2,Bachelors,CSE,73.0,1,Karnataka,2,23,developer,0.43987999999999994
2761,325000,Mysore,m,67.0,State,65.0,State,2,Bachelors,EEE,62.0,1,Tamil Nadu,0,23,engineer,-0.15176
2762,450000,New Delhi,m,86.0,State,74.44,State,2,Bachelors,CSE,73.38,0,Uttar Pradesh,1,21,engineer,-0.24165999999999999
2763,200000,Chennai,f,90.0,State,89.0,State,2,Bachelors,CSE,72.0,1,Tamil Nadu,1,23,others,-0.6934600000000001
2764,1200000,Hyderabad,f,61.0,State,53.0,State,2,Masters,CSE,69.0,1,Telangana,1,23,others,-0.1721
2765,95000,Nasikcity,m,80.13,State,80.2,State,2,Bachelors,ECE,64.91,0,Maharashtra,6,20,engineer,-0.3008799999999999
2766,500000,New Delhi,m,75.0,State,70.0,State,1,Bachelors,CSE,68.6,1,Delhi,3,23,analyst,0.25134
2767,570000,Mumbai,m,93.16,State,97.9,State,2,Bachelors,ME,87.94,1,Telangana,2,21,manager,-0.37954000000000004
2768,310000,Hyderabad ,f,85.0,State,86.0,State,2,Bachelors,ECE,70.0,1,Telangana,1,21,engineer,0.061440000000000036
2769,120000,Pune,m,80.8,State,57.33,State,2,Masters,CSE,84.77,0,Maharashtra,1,23,developer,-0.05571999999999998
2770,300000,KOLKATA,m,73.4,State,67.0,State,2,Bachelors,EIE,63.2,0,Uttar Pradesh,1,26,analyst,-0.46114
2771,180000,Pune,f,80.0,State,71.17,State,2,Bachelors,CSE,61.0,0,Maharashtra,2,23,developer,-0.07742
2772,165000,Kolkata,m,62.5,State,60.0,State,2,Bachelors,ECE,72.0,1,West Bengal,0,24,engineer,-0.7462799999999999
2773,200000,,f,78.0,State,82.8,State,2,Bachelors,ECE,79.0,1,Telangana,1,21,others,0.77076
2774,180000,Chennai,m,86.2,State,73.4,State,2,Bachelors,ECE,64.5,0,Rajasthan,1,22,analyst,-0.019479999999999977
